2023-04-14 14:07:47,488 - environ.py[line:193] - INFO: reward:-1.2782848372904878, r_sources:[2973, 3089, 425, 3771, 582], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42497729  1.         -1.         -1.          1.        ]
2023-04-14 14:07:48,234 - environ.py[line:193] - INFO: reward:-2.4746763815371864, r_sources:[1630, 1833, 2915, 1681, 2064], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42480063  1.         -1.         -1.          1.        ]
2023-04-14 14:07:48,970 - environ.py[line:193] - INFO: reward:0.21421194491522666, r_sources:[1996, 3296, 3284, 2174, 1577], c_sources:[1163, 4038, 0, 0, 4038], actions:[-0.42409383  1.         -1.         -1.          1.        ]
2023-04-14 14:07:49,690 - environ.py[line:193] - INFO: reward:-2.470545464719872, r_sources:[3323, 3511, 3283, 2118, 1079], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42480503  1.         -1.         -1.          1.        ]
2023-04-14 14:07:50,414 - environ.py[line:193] - INFO: reward:-2.470545464719872, r_sources:[1958, 1115, 2694, 1991, 3162], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42507214  1.         -1.         -1.          1.        ]
2023-04-14 14:07:51,130 - environ.py[line:193] - INFO: reward:-2.470545464719872, r_sources:[3323, 3511, 3283, 2118, 1079], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42480503  1.         -1.         -1.          1.        ]
2023-04-14 14:07:51,847 - environ.py[line:193] - INFO: reward:-2.4623265840725317, r_sources:[1320, 2326, 3508, 2450, 1734], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42488075  1.         -1.         -1.          1.        ]
2023-04-14 14:07:52,562 - environ.py[line:193] - INFO: reward:-1.4305460503298244, r_sources:[3459, 1686, 1510, 3729, 2817], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42515233  1.         -1.         -1.          1.        ]
2023-04-14 14:07:53,269 - environ.py[line:193] - INFO: reward:-2.4708668531205182, r_sources:[1546, 1851, 2471, 3155, 496], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.4248061  1.        -1.        -1.         1.       ]
2023-04-14 14:07:53,986 - environ.py[line:193] - INFO: reward:-0.5775754543336147, r_sources:[2917, 2754, 3180, 2982, 323], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42480421  1.         -1.         -1.          1.        ]
